driver,elapsedTime,ECG
driver8,'0:09.857',-0.049
driver8,'0:09.859',-0.035
driver8,'0:09.861',-0.021
driver8,'0:09.863',-0.009000000000000001
driver8,'0:09.865',-0.015
driver8,'0:09.867',-0.031
driver8,'0:09.869',-0.04
driver8,'0:09.871',-0.043
driver8,'0:09.873',-0.046
driver8,'0:09.875',-0.051
driver8,'0:09.877',-0.043
driver8,'0:09.879',-0.037000000000000005
driver8,'0:09.881',-0.04
driver8,'0:09.883',-0.035
driver8,'0:09.885',-0.034
driver8,'0:09.887',-0.042
driver8,'0:09.889',-0.045
driver8,'0:09.891',-0.044
driver8,'0:09.893',-0.042
driver8,'0:09.895',-0.038
driver8,'0:09.897',-0.034
driver8,'0:09.899',-0.031
driver8,'0:09.901',-0.035
driver8,'0:09.903',-0.038
driver8,'0:09.905',-0.031
driver8,'0:09.907',-0.031
driver8,'0:09.909',-0.032
driver8,'0:09.911',-0.028
driver8,'0:09.913',-0.027000000000000003
driver8,'0:09.915',-0.021
driver8,'0:09.917',-0.018000000000000002
driver8,'0:09.919',-0.018000000000000002
driver8,'0:09.921',-0.011
driver8,'0:09.923',-0.017
driver8,'0:09.925',-0.022
driver8,'0:09.927',-0.012
driver8,'0:09.929',-0.01
driver8,'0:09.931',-0.006
driver8,'0:09.933',-0.002
driver8,'0:09.935',-0.004
driver8,'0:09.938',-0.001
driver8,'0:09.940',0.0
driver8,'0:09.942',0.002
driver8,'0:09.944',0.01
driver8,'0:09.946',0.012
driver8,'0:09.948',0.011
driver8,'0:09.950',0.016
driver8,'0:09.952',0.022
driver8,'0:09.954',0.023
driver8,'0:09.956',0.029
driver8,'0:09.958',0.034
driver8,'0:09.960',0.031
driver8,'0:09.962',0.028
driver8,'0:09.964',0.029
driver8,'0:09.966',0.037000000000000005
driver8,'0:09.968',0.045
driver8,'0:09.970',0.045
driver8,'0:09.972',0.045
driver8,'0:09.974',0.042
driver8,'0:09.976',0.046
driver8,'0:09.978',0.061
driver8,'0:09.980',0.07
driver8,'0:09.982',0.077
driver8,'0:09.984',0.07200000000000001
driver8,'0:09.986',0.065
driver8,'0:09.988',0.07400000000000001
driver8,'0:09.990',0.084
driver8,'0:09.992',0.08900000000000001
driver8,'0:09.994',0.095
driver8,'0:09.996',0.099
driver8,'0:09.998',0.107
driver9,'0:00.000',0.165
driver9,'0:00.002',0.16399999999999998
driver9,'0:00.004',0.17
driver9,'0:00.006',0.17600000000000002
driver9,'0:00.008',0.177
driver9,'0:00.010',0.17800000000000002
driver9,'0:00.012',0.181
driver9,'0:00.014',0.187
driver9,'0:00.016',0.192
driver9,'0:00.018',0.18600000000000005
driver9,'0:00.020',0.182
driver9,'0:00.022',0.187
driver9,'0:00.024',0.187
driver9,'0:00.026',0.183
driver9,'0:00.028',0.177
driver9,'0:00.030',0.175
driver9,'0:00.032',0.175
driver9,'0:00.034',0.162
driver9,'0:00.036',0.149
driver9,'0:00.038',0.14400000000000002
driver9,'0:00.040',0.139
driver9,'0:00.042',0.128
driver9,'0:00.044',0.115
driver9,'0:00.046',0.107
driver9,'0:00.048',0.103
driver9,'0:00.050',0.08900000000000001
driver9,'0:00.052',0.071
driver9,'0:00.054',0.066
driver9,'0:00.056',0.06
driver9,'0:00.058',0.05
driver9,'0:00.060',0.038
driver9,'0:00.063',0.027000000000000003
driver9,'0:00.065',0.023
driver9,'0:00.067',0.017
driver9,'0:00.069',0.001
driver9,'0:00.071',-0.006
driver9,'0:00.073',-0.006
driver9,'0:00.075',-0.012
driver9,'0:00.077',-0.021
driver9,'0:00.079',-0.027000000000000003
driver9,'0:00.081',-0.027000000000000003
driver9,'0:00.083',-0.027000000000000003
driver9,'0:00.085',-0.039
driver9,'0:00.087',-0.045
driver9,'0:00.089',-0.043
driver9,'0:00.091',-0.043
driver9,'0:00.093',-0.045
driver9,'0:00.095',-0.05
driver9,'0:00.097',-0.051
driver9,'0:00.099',-0.046
driver9,'0:00.101',-0.05
driver9,'0:00.103',-0.057
driver9,'0:00.105',-0.054000000000000006
driver9,'0:00.107',-0.051
driver9,'0:00.109',-0.052000000000000005
driver9,'0:00.111',-0.056
driver9,'0:00.113',-0.057
driver9,'0:00.115',-0.051
driver9,'0:00.117',-0.051
driver9,'0:00.119',-0.057
driver9,'0:00.121',-0.056
driver9,'0:00.123',-0.051
driver9,'0:00.125',-0.051
driver9,'0:00.127',-0.052000000000000005
driver9,'0:00.129',-0.055
driver9,'0:00.131',-0.05
driver9,'0:00.133',-0.045
driver9,'0:00.135',-0.052000000000000005
driver9,'0:00.137',-0.054000000000000006
driver9,'0:00.139',-0.046
driver9,'0:00.141',-0.048
driver9,'0:00.143',-0.051
driver9,'0:00.145',-0.05
driver9,'0:00.147',-0.045
driver9,'0:00.149',-0.043
driver9,'0:00.151',-0.046
driver9,'0:00.153',-0.048
driver9,'0:00.155',-0.045
driver9,'0:00.157',-0.043
driver9,'0:00.159',-0.044
driver9,'0:00.161',-0.045
driver9,'0:00.163',-0.043
driver9,'0:00.165',-0.037000000000000005
driver9,'0:00.167',-0.039
driver9,'0:00.169',-0.045
driver9,'0:00.171',-0.042
driver9,'0:00.173',-0.037000000000000005
driver9,'0:00.175',-0.037000000000000005
driver9,'0:00.177',-0.04
driver9,'0:00.179',-0.04
driver9,'0:00.181',-0.034
driver9,'0:00.183',-0.033
driver9,'0:00.185',-0.042
driver9,'0:00.188',-0.042
driver9,'0:00.190',-0.035
driver9,'0:00.192',-0.033
driver9,'0:00.194',-0.035
driver9,'0:00.196',-0.038
driver9,'0:00.198',-0.032
driver9,'0:00.200',-0.029
driver9,'0:00.202',-0.037000000000000005
driver9,'0:00.204',-0.039
driver9,'0:00.206',-0.034
driver9,'0:00.208',-0.033
driver9,'0:00.210',-0.035
driver9,'0:00.212',-0.038
driver9,'0:00.214',-0.034
driver9,'0:00.216',-0.028
driver9,'0:00.218',-0.033
driver9,'0:00.220',-0.039
driver9,'0:00.222',-0.034
driver9,'0:00.224',-0.031
driver9,'0:00.226',-0.033
driver9,'0:00.228',-0.038
driver9,'0:00.230',-0.038
driver9,'0:00.232',-0.029
driver9,'0:00.234',-0.032
driver9,'0:00.236',-0.042
driver9,'0:00.238',-0.038
driver9,'0:00.240',-0.034
driver9,'0:00.242',-0.034
driver9,'0:00.244',-0.039
driver9,'0:00.246',-0.043
driver9,'0:00.248',-0.037000000000000005
driver9,'0:00.250',-0.035
driver9,'0:00.252',-0.043
driver9,'0:00.254',-0.042
driver9,'0:00.256',-0.037000000000000005
driver9,'0:00.258',-0.035
driver9,'0:00.260',-0.04
driver9,'0:00.262',-0.044
driver9,'0:00.264',-0.039
driver9,'0:00.266',-0.038
driver9,'0:00.268',-0.045
driver9,'0:00.270',-0.048
driver9,'0:00.272',-0.044
driver9,'0:00.274',-0.044
driver9,'0:00.276',-0.044
driver9,'0:00.278',-0.048
driver9,'0:00.280',-0.05
driver9,'0:00.282',-0.044
driver9,'0:00.284',-0.044
driver9,'0:00.286',-0.051
driver9,'0:00.288',-0.048
driver9,'0:00.290',-0.045
driver9,'0:00.292',-0.046
driver9,'0:00.294',-0.049
driver9,'0:00.296',-0.051
driver9,'0:00.298',-0.045
driver9,'0:00.300',-0.044
driver9,'0:00.302',-0.052000000000000005
driver9,'0:00.304',-0.054000000000000006
driver9,'0:00.306',-0.048
driver9,'0:00.308',-0.046
driver9,'0:00.310',-0.051
driver9,'0:00.313',-0.055
driver9,'0:00.315',-0.05
driver9,'0:00.317',-0.043
driver9,'0:00.319',-0.045
driver9,'0:00.321',-0.045
driver9,'0:00.323',-0.04
driver9,'0:00.325',-0.035
driver9,'0:00.327',-0.033
driver9,'0:00.329',-0.027000000000000003
driver9,'0:00.331',-0.022
driver9,'0:00.333',-0.015
driver9,'0:00.335',-0.009000000000000001
driver9,'0:00.337',-0.037000000000000005
driver9,'0:00.339',-0.066
driver9,'0:00.341',-0.067
driver9,'0:00.343',-0.063
driver9,'0:00.345',-0.067
driver9,'0:00.347',-0.07400000000000001
driver9,'0:00.349',-0.07400000000000001
driver9,'0:00.351',-0.07
driver9,'0:00.353',-0.073
driver9,'0:00.355',-0.079
driver9,'0:00.357',-0.078
driver9,'0:00.359',-0.07400000000000001
driver9,'0:00.361',-0.076
driver9,'0:00.363',-0.079
driver9,'0:00.365',-0.08199999999999999
driver9,'0:00.367',-0.076
driver9,'0:00.369',-0.073
driver9,'0:00.371',-0.081
driver9,'0:00.373',-0.081
driver9,'0:00.375',-0.076
driver9,'0:00.377',-0.07400000000000001
driver9,'0:00.379',-0.078
driver9,'0:00.381',-0.083
driver9,'0:00.383',-0.083
driver9,'0:00.385',-0.077
driver9,'0:00.387',-0.081
driver9,'0:00.389',-0.087
driver9,'0:00.391',-0.084
driver9,'0:00.393',-0.078
driver9,'0:00.395',-0.078
driver9,'0:00.397',-0.083
driver9,'0:00.399',-0.08199999999999999
driver9,'0:00.401',-0.067
driver9,'0:00.403',-0.061
driver9,'0:00.405',-0.067
driver9,'0:00.407',-0.065
driver9,'0:00.409',-0.066
driver9,'0:00.411',-0.07400000000000001
driver9,'0:00.413',-0.07400000000000001
driver9,'0:00.415',-0.07
driver9,'0:00.417',-0.073
driver9,'0:00.419',-0.079
driver9,'0:00.421',-0.078
driver9,'0:00.423',-0.07400000000000001
driver9,'0:00.425',-0.076
driver9,'0:00.427',-0.079
driver9,'0:00.429',-0.08199999999999999
driver9,'0:00.431',-0.076
driver9,'0:00.433',-0.073
driver9,'0:00.435',-0.081
driver9,'0:00.438',-0.081
driver9,'0:00.440',-0.076
driver9,'0:00.442',-0.07400000000000001
driver9,'0:00.444',-0.078
driver9,'0:00.446',-0.083
driver9,'0:00.448',-0.083
driver9,'0:00.450',-0.077
driver9,'0:00.452',-0.081
driver9,'0:00.454',-0.087
driver9,'0:00.456',-0.084
driver9,'0:00.458',-0.078
driver9,'0:00.460',-0.078
driver9,'0:00.462',-0.083
driver9,'0:00.464',-0.081
driver9,'0:00.466',-0.07400000000000001
driver9,'0:00.468',-0.078
driver9,'0:00.470',-0.084
driver9,'0:00.472',-0.081
driver9,'0:00.474',-0.07400000000000001
driver9,'0:00.476',-0.07400000000000001
driver9,'0:00.478',-0.078
driver9,'0:00.480',-0.078
driver9,'0:00.482',-0.07200000000000001
driver9,'0:00.484',-0.07200000000000001
driver9,'0:00.486',-0.08199999999999999
driver9,'0:00.488',-0.084
driver9,'0:00.490',-0.08199999999999999
driver9,'0:00.492',-0.092
driver9,'0:00.494',-0.105
driver9,'0:00.496',-0.115
driver9,'0:00.498',-0.11
driver9,'0:00.500',-0.098
driver9,'0:00.502',-0.1
driver9,'0:00.504',-0.08900000000000001
driver9,'0:00.506',-0.05
driver9,'0:00.508',-0.016
driver9,'0:00.510',0.02
driver9,'0:00.512',0.078
driver9,'0:00.514',0.14800000000000002
driver9,'0:00.516',0.222
driver9,'0:00.518',0.303
driver9,'0:00.520',0.4
driver9,'0:00.522',0.52
driver9,'0:00.524',0.636
driver9,'0:00.526',0.715
driver9,'0:00.528',0.7829999999999999
driver9,'0:00.530',0.841
driver9,'0:00.532',0.858
driver9,'0:00.534',0.828
driver9,'0:00.536',0.72
driver9,'0:00.538',0.5379999999999999
driver9,'0:00.540',0.359
driver9,'0:00.542',0.226
driver9,'0:00.544',0.115
driver9,'0:00.546',0.015
driver9,'0:00.548',-0.044
driver9,'0:00.550',-0.067
driver9,'0:00.552',-0.095
driver9,'0:00.554',-0.103
driver9,'0:00.556',-0.085
driver9,'0:00.558',-0.073
driver9,'0:00.560',-0.066
driver9,'0:00.563',-0.062
driver9,'0:00.565',-0.051
driver9,'0:00.567',-0.035
driver9,'0:00.569',-0.034
driver9,'0:00.571',-0.038
driver9,'0:00.573',-0.031
driver9,'0:00.575',-0.031
driver9,'0:00.577',-0.039
driver9,'0:00.579',-0.046
driver9,'0:00.581',-0.046
driver9,'0:00.583',-0.042
driver9,'0:00.585',-0.048
driver9,'0:00.587',-0.055
driver9,'0:00.589',-0.05
driver9,'0:00.591',-0.048
driver9,'0:00.593',-0.051
driver9,'0:00.595',-0.054000000000000006
driver9,'0:00.597',-0.052000000000000005
driver9,'0:00.599',-0.048
driver9,'0:00.601',-0.048
driver9,'0:00.603',-0.054000000000000006
driver9,'0:00.605',-0.049
driver9,'0:00.607',-0.043
driver9,'0:00.609',-0.04
driver9,'0:00.611',-0.042
driver9,'0:00.613',-0.045
driver9,'0:00.615',-0.04
driver9,'0:00.617',-0.037000000000000005
driver9,'0:00.619',-0.045
driver9,'0:00.621',-0.044
driver9,'0:00.623',-0.037000000000000005
driver9,'0:00.625',-0.035
driver9,'0:00.627',-0.038
driver9,'0:00.629',-0.042
driver9,'0:00.631',-0.038
driver9,'0:00.633',-0.032
driver9,'0:00.635',-0.035
driver9,'0:00.637',-0.037000000000000005
driver9,'0:00.639',-0.031
driver9,'0:00.641',-0.029
driver9,'0:00.643',-0.029
driver9,'0:00.645',-0.032
driver9,'0:00.647',-0.033
driver9,'0:00.649',-0.024
driver9,'0:00.651',-0.028
driver9,'0:00.653',-0.034
driver9,'0:00.655',-0.027000000000000003
driver9,'0:00.657',-0.022
driver9,'0:00.659',-0.022
driver9,'0:00.661',-0.023
driver9,'0:00.663',-0.024
driver9,'0:00.665',-0.02
driver9,'0:00.667',-0.013
driver9,'0:00.669',-0.018000000000000002
driver9,'0:00.671',-0.016
driver9,'0:00.673',-0.01
driver9,'0:00.675',-0.01
driver9,'0:00.677',-0.01
driver9,'0:00.679',-0.01
driver9,'0:00.681',0.0
driver9,'0:00.683',0.002
driver9,'0:00.685',-0.009000000000000001
driver9,'0:00.688',-0.009000000000000001
driver9,'0:00.690',-0.001
driver9,'0:00.692',0.002
driver9,'0:00.694',0.0
driver9,'0:00.696',-0.002
driver9,'0:00.698',0.004
driver9,'0:00.700',0.013
driver9,'0:00.702',0.01
driver9,'0:00.704',0.01
driver9,'0:00.706',0.018000000000000002
driver9,'0:00.708',0.022
driver9,'0:00.710',0.022
driver9,'0:00.712',0.018000000000000002
driver9,'0:00.714',0.023
driver9,'0:00.716',0.027000000000000003
driver9,'0:00.718',0.032
driver9,'0:00.720',0.028
driver9,'0:00.722',0.024
driver9,'0:00.724',0.109
driver9,'0:00.726',0.192
driver9,'0:00.728',0.18600000000000005
driver9,'0:00.730',0.182
driver9,'0:00.732',0.187
driver9,'0:00.734',0.19
driver9,'0:00.736',0.193
driver9,'0:00.738',0.182
driver9,'0:00.740',0.179
driver9,'0:00.742',0.182
driver9,'0:00.744',0.17800000000000002
driver9,'0:00.746',0.172
driver9,'0:00.748',0.165
driver9,'0:00.750',0.16399999999999998
driver9,'0:00.752',0.162
driver9,'0:00.754',0.14800000000000002
driver9,'0:00.756',0.136
driver9,'0:00.758',0.131
driver9,'0:00.760',0.122
driver9,'0:00.762',0.11
driver9,'0:00.764',0.094
driver9,'0:00.766',0.08199999999999999
driver9,'0:00.768',0.079
driver9,'0:00.770',0.067
driver9,'0:00.772',0.049
driver9,'0:00.774',0.043
driver9,'0:00.776',0.038
driver9,'0:00.778',0.028
driver9,'0:00.780',0.013
driver9,'0:00.782',0.013
driver9,'0:00.784',0.005
driver9,'0:00.786',-0.012
driver9,'0:00.788',0.084
driver9,'0:00.790',0.194
driver9,'0:00.792',0.187
driver9,'0:00.794',0.181
driver9,'0:00.796',0.188
driver9,'0:00.798',0.19
driver9,'0:00.800',0.193
driver9,'0:00.802',0.182
driver9,'0:00.804',0.179
driver9,'0:00.806',0.182
driver9,'0:00.808',0.17800000000000002
driver9,'0:00.810',0.172
driver9,'0:00.813',0.165
driver9,'0:00.815',0.16399999999999998
driver9,'0:00.817',0.162
driver9,'0:00.819',0.14800000000000002
driver9,'0:00.821',0.136
driver9,'0:00.823',0.131
driver9,'0:00.825',0.122
driver9,'0:00.827',0.11
driver9,'0:00.829',0.094
driver9,'0:00.831',0.08199999999999999
driver9,'0:00.833',0.079
driver9,'0:00.835',0.067
driver9,'0:00.837',0.049
driver9,'0:00.839',0.043
driver9,'0:00.841',0.039
driver9,'0:00.843',0.027000000000000003
driver9,'0:00.845',0.017
driver9,'0:00.847',0.01
driver9,'0:00.849',0.005
driver9,'0:00.851',0.0
driver9,'0:00.853',-0.016
driver9,'0:00.855',-0.022
driver9,'0:00.857',-0.02
driver9,'0:00.859',-0.024
driver9,'0:00.861',-0.033
driver9,'0:00.863',-0.039
driver9,'0:00.865',-0.037000000000000005
driver9,'0:00.867',-0.037000000000000005
driver9,'0:00.869',-0.046
driver9,'0:00.871',-0.051
driver9,'0:00.873',-0.049
driver9,'0:00.875',-0.05
driver9,'0:00.877',-0.048
driver9,'0:00.879',-0.052000000000000005
driver9,'0:00.881',-0.055
driver9,'0:00.883',-0.052000000000000005
driver9,'0:00.885',-0.062
driver9,'0:00.887',-0.063
driver9,'0:00.889',-0.052000000000000005
driver9,'0:00.891',-0.054000000000000006
driver9,'0:00.893',-0.06
driver9,'0:00.895',-0.065
driver9,'0:00.897',-0.063
driver9,'0:00.899',-0.059
driver9,'0:00.901',-0.062
driver9,'0:00.903',-0.066
driver9,'0:00.905',-0.061
driver9,'0:00.907',-0.059
driver9,'0:00.909',-0.059
driver9,'0:00.911',-0.063
driver9,'0:00.913',-0.063
driver9,'0:00.915',-0.056
driver9,'0:00.917',-0.054000000000000006
driver9,'0:00.919',-0.06
driver9,'0:00.921',-0.06
driver9,'0:00.923',-0.055
driver9,'0:00.925',-0.054000000000000006
driver9,'0:00.927',-0.056
driver9,'0:00.929',-0.061
driver9,'0:00.931',-0.055
driver9,'0:00.933',-0.048
driver9,'0:00.935',-0.055
driver9,'0:00.938',-0.059
driver9,'0:00.940',-0.052000000000000005
driver9,'0:00.942',-0.049
driver9,'0:00.944',-0.05
driver9,'0:00.946',-0.052000000000000005
driver9,'0:00.948',-0.048
driver9,'0:00.950',-0.042
driver9,'0:00.952',-0.045
driver9,'0:00.954',-0.049
driver9,'0:00.956',-0.046
driver9,'0:00.958',-0.045
driver9,'0:00.960',-0.046
driver9,'0:00.962',-0.05
driver9,'0:00.964',-0.048
driver9,'0:00.966',-0.037000000000000005
driver9,'0:00.968',-0.038
driver9,'0:00.970',-0.048
driver9,'0:00.972',-0.045
driver9,'0:00.974',-0.042
driver9,'0:00.976',-0.043
driver9,'0:00.978',-0.048
driver9,'0:00.980',-0.05
driver9,'0:00.982',-0.042
driver9,'0:00.984',-0.035
driver9,'0:00.986',-0.042
driver9,'0:00.988',-0.046
driver9,'0:00.990',-0.044
driver9,'0:00.992',-0.04
driver9,'0:00.994',-0.044
driver9,'0:00.996',-0.05
driver9,'0:00.998',-0.044
driver9,'0:01.000',-0.035
driver9,'0:01.002',-0.043
driver9,'0:01.004',-0.049
driver9,'0:01.006',-0.044
driver9,'0:01.008',-0.043
driver9,'0:01.010',-0.048
driver9,'0:01.012',-0.05
driver9,'0:01.014',-0.043
driver9,'0:01.016',-0.038
driver9,'0:01.018',-0.043
driver9,'0:01.020',-0.048
driver9,'0:01.022',-0.045
driver9,'0:01.024',-0.048
driver9,'0:01.026',-0.05
driver9,'0:01.028',-0.054000000000000006
driver9,'0:01.030',-0.055
driver9,'0:01.032',-0.05
driver9,'0:01.034',-0.051
driver9,'0:01.036',-0.056
driver9,'0:01.038',-0.054000000000000006
driver9,'0:01.040',-0.049
driver9,'0:01.042',-0.046
driver9,'0:01.044',-0.049
driver9,'0:01.046',-0.049
driver9,'0:01.048',-0.039
driver9,'0:01.050',-0.034
driver9,'0:01.052',-0.044
driver9,'0:01.054',-0.045
driver9,'0:01.056',-0.038
driver9,'0:01.058',-0.034
driver9,'0:01.060',-0.033
driver9,'0:01.063',-0.031
driver9,'0:01.065',-0.026
driver9,'0:01.067',-0.022
driver9,'0:01.069',-0.024
driver9,'0:01.071',-0.023
driver9,'0:01.073',-0.017
driver9,'0:01.075',-0.013
driver9,'0:01.077',-0.016
driver9,'0:01.079',-0.023
driver9,'0:01.081',-0.021
driver9,'0:01.083',-0.012
driver9,'0:01.085',-0.013
driver9,'0:01.087',-0.011
driver9,'0:01.089',-0.001
driver9,'0:01.091',0.001
driver9,'0:01.093',0.006
driver9,'0:01.095',0.011
driver9,'0:01.097',0.015
driver9,'0:01.099',0.018000000000000002
driver9,'0:01.101',0.012
driver9,'0:01.103',-0.005
driver9,'0:01.105',-0.006999999999999999
driver9,'0:01.107',-0.002
driver9,'0:01.109',-0.006
driver9,'0:01.111',-0.017
driver9,'0:01.113',-0.023
driver9,'0:01.115',-0.02
driver9,'0:01.117',-0.023
driver9,'0:01.119',-0.037000000000000005
driver9,'0:01.121',-0.042
driver9,'0:01.123',-0.038
driver9,'0:01.125',-0.042
driver9,'0:01.127',-0.051
driver9,'0:01.129',-0.057
driver9,'0:01.131',-0.055
driver9,'0:01.133',-0.054000000000000006
driver9,'0:01.135',-0.065
driver9,'0:01.137',-0.07200000000000001
driver9,'0:01.139',-0.068
driver9,'0:01.141',-0.068
driver9,'0:01.143',-0.077
driver9,'0:01.145',-0.085
driver9,'0:01.147',-0.08199999999999999
driver9,'0:01.149',-0.076
driver9,'0:01.151',-0.079
driver9,'0:01.153',-0.087
driver9,'0:01.155',-0.08199999999999999
driver9,'0:01.157',-0.078
driver9,'0:01.159',-0.084
driver9,'0:01.161',-0.087
driver9,'0:01.163',-0.085
driver9,'0:01.165',-0.084
driver9,'0:01.167',-0.08800000000000001
driver9,'0:01.169',-0.093
driver9,'0:01.171',-0.085
driver9,'0:01.173',-0.077
driver9,'0:01.175',-0.077
driver9,'0:01.177',-0.081
driver9,'0:01.179',-0.083
driver9,'0:01.181',-0.079
driver9,'0:01.183',-0.081
driver9,'0:01.185',-0.09
driver9,'0:01.188',-0.095
driver9,'0:01.190',-0.08900000000000001
driver9,'0:01.192',-0.08800000000000001
driver9,'0:01.194',-0.09
driver9,'0:01.196',-0.08800000000000001
driver9,'0:01.198',-0.081
driver9,'0:01.200',-0.076
driver9,'0:01.202',-0.081
driver9,'0:01.204',-0.084
driver9,'0:01.206',-0.081
driver9,'0:01.208',-0.08199999999999999
driver9,'0:01.210',-0.084
driver9,'0:01.212',-0.083
driver9,'0:01.214',-0.084
driver9,'0:01.216',-0.08199999999999999
driver9,'0:01.218',-0.083
driver9,'0:01.220',-0.09
driver9,'0:01.222',-0.08900000000000001
driver9,'0:01.224',-0.08900000000000001
driver9,'0:01.226',-0.095
driver9,'0:01.228',-0.107
driver9,'0:01.230',-0.12
driver9,'0:01.232',-0.122
driver9,'0:01.234',-0.118
driver9,'0:01.236',-0.122
driver9,'0:01.238',-0.12
driver9,'0:01.240',-0.098
driver9,'0:01.242',-0.067
driver9,'0:01.244',-0.04
driver9,'0:01.246',0.002
driver9,'0:01.248',0.079
driver9,'0:01.250',0.154
driver9,'0:01.252',0.215
driver9,'0:01.254',0.303
driver9,'0:01.256',0.426
driver9,'0:01.258',0.568
driver9,'0:01.260',0.687
driver9,'0:01.262',0.774
driver9,'0:01.264',0.8390000000000001
driver9,'0:01.266',0.868
driver9,'0:01.268',0.8640000000000001
driver9,'0:01.270',0.7959999999999999
driver9,'0:01.272',0.636
driver9,'0:01.274',0.442
driver9,'0:01.276',0.261
driver9,'0:01.278',0.126
driver9,'0:01.280',0.029
driver9,'0:01.282',-0.043
driver9,'0:01.284',-0.085
driver9,'0:01.286',-0.109
driver9,'0:01.288',-0.121
driver9,'0:01.290',-0.12
driver9,'0:01.292',-0.11
driver9,'0:01.294',-0.104
driver9,'0:01.296',-0.099
driver9,'0:01.298',-0.083
driver9,'0:01.300',-0.073
driver9,'0:01.302',-0.077
driver9,'0:01.304',-0.07
driver9,'0:01.306',-0.051
driver9,'0:01.308',-0.045
driver9,'0:01.310',-0.049
driver9,'0:01.313',-0.05
driver9,'0:01.315',-0.044
driver9,'0:01.317',-0.043
driver9,'0:01.319',-0.055
driver9,'0:01.321',-0.052000000000000005
driver9,'0:01.323',-0.043
driver9,'0:01.325',-0.045
driver9,'0:01.327',-0.05
driver9,'0:01.329',-0.054000000000000006
driver9,'0:01.331',-0.051
driver9,'0:01.333',-0.043
driver9,'0:01.335',-0.049
driver9,'0:01.337',-0.055
driver9,'0:01.339',-0.049
driver9,'0:01.341',-0.044
driver9,'0:01.343',-0.045
driver9,'0:01.345',-0.048
driver9,'0:01.347',-0.042
driver9,'0:01.349',-0.035
driver9,'0:01.351',-0.04
driver9,'0:01.353',-0.044
driver9,'0:01.355',-0.038
driver9,'0:01.357',-0.035
driver9,'0:01.359',-0.035
driver9,'0:01.361',-0.034
driver9,'0:01.363',-0.035
driver9,'0:01.365',-0.032
driver9,'0:01.367',-0.031
driver9,'0:01.369',-0.038
driver9,'0:01.371',-0.035
driver9,'0:01.373',-0.028
driver9,'0:01.375',-0.024
driver9,'0:01.377',-0.024
driver9,'0:01.379',-0.027000000000000003
driver9,'0:01.381',-0.023
driver9,'0:01.383',-0.02
driver9,'0:01.385',-0.024
driver9,'0:01.387',-0.029
driver9,'0:01.389',-0.021
driver9,'0:01.391',-0.017
driver9,'0:01.393',-0.02
driver9,'0:01.395',-0.021
driver9,'0:01.397',-0.018000000000000002
driver9,'0:01.399',-0.011
driver9,'0:01.401',-0.015
